region,species_name,species_qualified,cuid,cu_name_pse,pointid,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,stream_survey_method,stream_survey_quality,source_id
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1963,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1964,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1965,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1967,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1968,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1969,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1970,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1984,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1991,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1994,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1998,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,1999,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2000,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2001,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2002,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2003,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2004,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2005,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2006,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2007,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2008,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2009,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2010,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2011,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2012,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2013,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2014,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2015,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2016,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2017,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2018,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2019,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2020,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2021,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2022,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2023,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),301,1864,TZOONIE RIVER,N,49.78782449,-123.7235744,2024,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1986,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1991,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1995,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1998,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,1999,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),302,1865,VANCOUVER RIVER,N,49.92180994,-123.8693139,2002,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1962,75,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1963,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1964,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1965,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1966,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1967,100,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1968,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1969,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1970,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1991,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1994,20,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1995,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1996,50,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1998,18,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,1999,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2000,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2001,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2002,6,Peak Live + Dead,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2003,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2004,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2005,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2006,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2007,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2008,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2009,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2010,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2011,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2012,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2013,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2014,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2015,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2016,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2017,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2018,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2019,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2020,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2021,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2022,-989898,Unknown Estimate Method,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2023,4,Peak Live + Dead,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),303,1866,SKWAWKA RIVER,N,50.20767865,-123.987827,2024,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1978,1,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1987,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1991,1,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,320,Southern Mainland-Georgia Strait (Fall x-1),304,1867,BRITTAIN RIVER,N,49.99745038,-124.0096571,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
